 Masse A  
t x y 
646.000 1.136E3 -94.44
647.000 1.138E3 -94.09
648.000 1.139E3 -94.15
649.000 1.141E3 -94.13
650.000 1.142E3 -94.12
651.000 1.144E3 -94.20
652.000 1.145E3 -94.20
653.000 1.147E3 -94.19
654.000 1.148E3 -94.16
655.000 1.150E3 -93.99
656.000 1.151E3 -94.14
657.000 1.153E3 -93.93
658.000 1.154E3 -94.14
659.000 1.156E3 -94.02
660.000 1.158E3 -93.91
661.000 1.159E3 -94.04
662.000 1.161E3 -93.85
663.000 1.162E3 -94.00
664.000 1.164E3 -93.78
665.000 1.165E3 -93.60
666.000 1.167E3 -93.63
667.000 1.168E3 -93.39
668.000 1.170E3 -93.75
669.000 1.171E3 -93.38
670.000 1.173E3 -93.45
671.000 1.174E3 -93.48
672.000 1.176E3 -93.21
673.000 1.177E3 -93.47
674.000 1.179E3 -93.05
675.000 1.180E3 -93.28
676.000 1.181E3 -93.32
677.000 1.183E3 -93.11
678.000 1.184E3 -93.54
679.000 1.186E3 -93.11
680.000 1.187E3 -93.44
681.000 1.189E3 -93.53
682.000 1.191E3 -93.15
683.000 1.193E3 -93.45
684.000 1.194E3 -93.15
685.000 1.195E3 -93.32
686.000 1.196E3 -93.21
687.000 1.197E3 -92.82
688.000 1.199E3 -92.73
689.000 1.201E3 -92.26
690.000 1.202E3 -92.47
691.000 1.204E3 -92.56
692.000 1.205E3 -92.36
693.000 1.206E3 -92.51
694.000 1.207E3 -92.49
695.000 1.209E3 -92.54
696.000 1.210E3 -92.59
697.000 1.211E3 -92.64
698.000 1.212E3 -92.64
699.000 1.213E3 -92.42
700.000 1.215E3 -92.26
701.000 1.216E3 -92.46
702.000 1.217E3 -92.50
703.000 1.218E3 -92.36
704.000 1.219E3 -92.04
705.000 1.220E3 -92.15
706.000 1.221E3 -92.13
707.000 1.222E3 -91.94
708.000 1.223E3 -92.54
709.000 1.224E3 -92.18
710.000 1.225E3 -92.25
711.000 1.226E3 -92.18
712.000 1.227E3 -92.03
713.000 1.228E3 -92.10
714.000 1.229E3 -92.07
715.000 1.230E3 -91.98
716.000 1.231E3 -92.12
717.000 1.231E3 -91.84
718.000 1.232E3 -91.91
719.000 1.233E3 -91.98
720.000 1.234E3 -92.07
721.000 1.235E3 -92.05
722.000 1.235E3 -91.64
723.000 1.236E3 -91.78
724.000 1.237E3 -91.58
725.000 1.238E3 -91.49
726.000 1.238E3 -91.61
727.000 1.239E3 -91.46
728.000 1.240E3 -91.70
729.000 1.240E3 -91.23
730.000 1.241E3 -91.44
731.000 1.241E3 -91.51
732.000 1.242E3 -91.40
733.000 1.242E3 -91.61
734.000 1.242E3 -91.32
735.000 1.243E3 -91.44
736.000 1.243E3 -91.70
737.000 1.244E3 -91.27
738.000 1.244E3 -91.78
739.000 1.245E3 -91.27
740.000 1.245E3 -91.44
741.000 1.245E3 -91.41
742.000 1.245E3 -91.19
743.000 1.246E3 -91.82
744.000 1.246E3 -91.30
745.000 1.246E3 -91.35
746.000 1.246E3 -91.42
747.000 1.247E3 -91.22
748.000 1.247E3 -91.67
749.000 1.247E3 -91.35
750.000 1.247E3 -91.41
751.000 1.247E3 -91.48
752.000 1.247E3 -91.03
753.000 1.247E3 -91.45
754.000 1.247E3 -91.28
755.000 1.247E3 -91.47
756.000 1.247E3 -91.57
757.000 1.247E3 -91.15
758.000 1.247E3 -91.45
759.000 1.247E3 -91.37
760.000 1.246E3 -91.50
761.000 1.246E3 -91.65
762.000 1.246E3 -91.20
763.000 1.246E3 -91.50
764.000 1.245E3 -91.24
765.000 1.245E3 -91.20
766.000 1.245E3 -91.67
767.000 1.244E3 -91.36
768.000 1.244E3 -91.68
769.000 1.243E3 -91.42
770.000 1.243E3 -91.43
771.000 1.242E3 -91.64
772.000 1.242E3 -91.55
773.000 1.242E3 -91.77
774.000 1.241E3 -91.25
775.000 1.241E3 -91.35
776.000 1.240E3 -91.59
777.000 1.240E3 -91.28
778.000 1.239E3 -91.84
779.000 1.238E3 -91.40
780.000 1.238E3 -91.62
781.000 1.237E3 -91.65
782.000 1.236E3 -91.42
783.000 1.236E3 -91.79
784.000 1.235E3 -91.61
785.000 1.234E3 -91.72
786.000 1.233E3 -91.78
787.000 1.233E3 -91.57
788.000 1.232E3 -91.95
789.000 1.231E3 -91.96
790.000 1.230E3 -92.24
791.000 1.229E3 -92.27
792.000 1.228E3 -91.94
793.000 1.228E3 -92.33
794.000 1.227E3 -91.98
795.000 1.226E3 -92.18
796.000 1.225E3 -92.23
797.000 1.224E3 -92.14
798.000 1.223E3 -92.35
799.000 1.222E3 -91.93
800.000 1.221E3 -92.36
801.000 1.220E3 -92.40
802.000 1.219E3 -92.09
803.000 1.217E3 -92.65
804.000 1.217E3 -92.24
805.000 1.215E3 -92.33
806.000 1.214E3 -92.60
807.000 1.213E3 -92.49
808.000 1.212E3 -92.64
809.000 1.210E3 -92.45
810.000 1.209E3 -92.37
811.000 1.208E3 -92.56
812.000 1.207E3 -92.46
813.000 1.206E3 -92.79
814.000 1.205E3 -92.72
815.000 1.203E3 -92.60
816.000 1.202E3 -92.59
817.000 1.201E3 -92.24
818.000 1.199E3 -92.90
819.000 1.198E3 -93.01
820.000 1.196E3 -93.43
821.000 1.195E3 -93.45
822.000 1.194E3 -92.61
823.000 1.192E3 -93.26
824.000 1.191E3 -93.47
825.000 1.190E3 -93.52
826.000 1.188E3 -93.45
827.000 1.186E3 -92.94
828.000 1.185E3 -93.52
829.000 1.183E3 -93.23
830.000 1.182E3 -93.22
831.000 1.180E3 -93.54
832.000 1.179E3 -93.02
833.000 1.178E3 -93.50
834.000 1.176E3 -93.19
835.000 1.175E3 -93.68
836.000 1.173E3 -93.78
837.000 1.172E3 -93.15
838.000 1.170E3 -93.90
839.000 1.169E3 -93.57
840.000 1.167E3 -93.51
841.000 1.166E3 -93.94
842.000 1.164E3 -93.81
843.000 1.163E3 -94.09
844.000 1.161E3 -93.64
845.000 1.160E3 -93.63
846.000 1.158E3 -93.83
847.000 1.157E3 -93.49
848.000 1.156E3 -93.91
849.000 1.154E3 -93.77
850.000 1.153E3 -93.85
851.000 1.151E3 -93.89
852.000 1.150E3 -93.84
853.000 1.148E3 -94.46
854.000 1.147E3 -94.15
855.000 1.145E3 -94.26
856.000 1.144E3 -94.31
857.000 1.142E3 -93.83
858.000 1.141E3 -94.16
859.000 1.140E3 -94.01
860.000 1.138E3 -94.14
861.000 1.137E3 -94.55
862.000 1.135E3 -94.01
863.000 1.134E3 -94.37
864.000 1.133E3 -94.10
865.000 1.131E3 -94.42
866.000 1.130E3 -94.79
867.000 1.129E3 -94.16
868.000 1.127E3 -94.76
869.000 1.126E3 -94.51
870.000 1.124E3 -94.76
871.000 1.123E3 -94.73
872.000 1.122E3 -94.38
873.000 1.120E3 -94.75
874.000 1.119E3 -94.48
875.000 1.118E3 -94.51
876.000 1.116E3 -94.74
877.000 1.115E3 -94.25
878.000 1.114E3 -94.79
879.000 1.113E3 -94.62
880.000 1.111E3 -94.61
881.000 1.110E3 -94.99
882.000 1.109E3 -94.72
883.000 1.108E3 -95.20
884.000 1.106E3 -95.21
885.000 1.105E3 -95.02
886.000 1.104E3 -95.50
887.000 1.103E3 -95.03
888.000 1.102E3 -95.56
889.000 1.101E3 -95.18
890.000 1.100E3 -95.05
891.000 1.098E3 -95.50
892.000 1.098E3 -95.14
893.000 1.096E3 -95.71
894.000 1.095E3 -95.39
895.000 1.094E3 -95.30
896.000 1.093E3 -95.32
897.000 1.092E3 -95.11
898.000 1.091E3 -95.61
899.000 1.090E3 -95.31
900.000 1.090E3 -95.35
901.000 1.088E3 -95.56
902.000 1.088E3 -95.13
